ensembl_gene_id	hgnc_symbol	description	source	logFC	logCPM	LR	PValue	FDR
ENSOCUG00000000724	SLC7A7	solute carrier family 7 member 7 	Source:HGNC Symbol;Acc:HGNC:11065	-0.966089259	3.525601069	16.54163729	4.76E-05	0.002133501
ENSOCUG00000027255	GEN1	"GEN1, Holliday junction 5' flap endonuclease "	Source:HGNC Symbol;Acc:HGNC:26881	-1.413976568	0.217202308	16.53510071	4.78E-05	0.002136821
ENSOCUG00000002537				-1.335672245	2.441638647	16.5271716	4.80E-05	0.002138611
ENSOCUG00000024128				0.823312408	6.251878196	16.52550446	4.80E-05	0.002138611
ENSOCUG00000017502	B3GALNT2	"beta-1,3-N-acetylgalactosaminyltransferase 2 "	Source:HGNC Symbol;Acc:HGNC:28596	0.845998573	3.724040428	16.52134226	4.81E-05	0.002138611
ENSOCUG00000022577	GINS2	GINS complex subunit 2 	Source:HGNC Symbol;Acc:HGNC:24575	-3.662645425	-1.956021113	16.51922937	4.82E-05	0.002138611
ENSOCUG00000011289	ALCAM	activated leukocyte cell adhesion molecule 	Source:HGNC Symbol;Acc:HGNC:400	0.717673802	4.961012666	16.49687958	4.87E-05	0.002157745
ENSOCUG00000001327	HRH4	histamine receptor H4 	Source:HGNC Symbol;Acc:HGNC:17383	4.443317581	0.722002246	16.49523919	4.88E-05	0.002157745
ENSOCUG00000012403	GDA	guanine deaminase 	Source:HGNC Symbol;Acc:HGNC:4212	1.013924124	6.52931311	16.49135958	4.89E-05	0.002158131
ENSOCUG00000010481	EGFR	epidermal growth factor receptor 	Source:HGNC Symbol;Acc:HGNC:3236	1.236453483	4.453668669	16.48729007	4.90E-05	0.002158741
ENSOCUG00000014554				-1.931943306	0.339105125	16.41432088	5.09E-05	0.002239282
ENSOCUG00000002667				3.299457085	-1.592935268	16.38821274	5.16E-05	0.002266127
ENSOCUG00000006705	GPR156	G protein-coupled receptor 156 	Source:HGNC Symbol;Acc:HGNC:20844	1.225152155	4.511495655	16.38165309	5.18E-05	0.002269772
ENSOCUG00000015836	MPZL2	myelin protein zero like 2 	Source:HGNC Symbol;Acc:HGNC:3496	-0.807921496	5.088198734	16.33823194	5.30E-05	0.002318081
ENSOCUG00000009688	GSTM3	glutathione S-transferase mu 3 	Source:HGNC Symbol;Acc:HGNC:4635	-0.858223084	3.717117831	16.30544909	5.39E-05	0.002354179
ENSOCUG00000003248	ACTRT3	actin related protein T3 	Source:HGNC Symbol;Acc:HGNC:24022	1.249683725	0.565754713	16.30109982	5.40E-05	0.002355243
ENSOCUG00000014117	HSPA12A	heat shock protein family A (Hsp70) member 12A 	Source:HGNC Symbol;Acc:HGNC:19022	0.832205745	3.502367936	16.24813453	5.56E-05	0.002417557
ENSOCUG00000026219	URAD	ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase 	Source:HGNC Symbol;Acc:HGNC:17785	1.3405629	4.197390751	16.22885184	5.61E-05	0.002433884
ENSOCUG00000009356				-1.308636146	2.040012564	16.22842957	5.61E-05	0.002433884
ENSOCUG00000010465	EPHA3	EPH receptor A3 	Source:HGNC Symbol;Acc:HGNC:3387	-2.143657715	-1.938574374	16.2184805	5.64E-05	0.002442227
ENSOCUG00000010377	RFC5	replication factor C subunit 5 	Source:HGNC Symbol;Acc:HGNC:9973	-0.925574033	3.315841515	16.21438606	5.66E-05	0.002443044
ENSOCUG00000014676	LAMB1	laminin subunit beta 1 	Source:HGNC Symbol;Acc:HGNC:6486	-0.973817172	3.621849896	16.1692165	5.79E-05	0.002497441
ENSOCUG00000001028	MFSD2A	major facilitator superfamily domain containing 2A 	Source:HGNC Symbol;Acc:HGNC:25897	3.074789629	2.851338244	16.15783455	5.83E-05	0.002507925
ENSOCUG00000006847	CHMP4C	charged multivesicular body protein 4C 	Source:HGNC Symbol;Acc:HGNC:30599	0.897458195	3.366191462	16.1191615	5.95E-05	0.002555014
ENSOCUG00000010077	KCTD19	potassium channel tetramerization domain containing 19 	Source:HGNC Symbol;Acc:HGNC:24753	-2.46721213	-1.616595766	16.10031965	6.01E-05	0.002575886
ENSOCUG00000008013	HERC3	HECT and RLD domain containing E3 ubiquitin protein ligase 3 	Source:HGNC Symbol;Acc:HGNC:4876	0.726446247	5.585186768	16.07486345	6.09E-05	0.002600493
ENSOCUG00000015731	DRAM2	DNA damage regulated autophagy modulator 2 	Source:HGNC Symbol;Acc:HGNC:28769	-0.575141062	5.120170116	16.07415455	6.09E-05	0.002600493
ENSOCUG00000002613	VCAN	versican 	Source:HGNC Symbol;Acc:HGNC:2464	-1.488654339	2.06087762	16.07205074	6.10E-05	0.002600493
ENSOCUG00000017227	SPATS1	spermatogenesis associated serine rich 1 	Source:HGNC Symbol;Acc:HGNC:22957	1.802332159	-0.645128418	16.01065542	6.30E-05	0.002681365
ENSOCUG00000000684	TARS	threonyl-tRNA synthetase 	Source:HGNC Symbol;Acc:HGNC:11572	-0.825530949	7.017891557	16.00145425	6.33E-05	0.002689591
ENSOCUG00000012520				-0.742200532	3.575093215	15.9655658	6.45E-05	0.002736152
ENSOCUG00000016254	STAB2	stabilin 2 	Source:HGNC Symbol;Acc:HGNC:18629	-0.799585081	6.222175539	15.91971053	6.61E-05	0.00279823
ENSOCUG00000015195	COASY	Coenzyme A synthase 	Source:HGNC Symbol;Acc:HGNC:29932	0.584386062	5.82552393	15.90785566	6.65E-05	0.002810783
ENSOCUG00000012071	GPAT3	glycerol-3-phosphate acyltransferase 3 	Source:HGNC Symbol;Acc:HGNC:28157	-2.633287156	4.143125264	15.89283572	6.70E-05	0.002824538
ENSOCUG00000014693	PGR	progesterone receptor 	Source:HGNC Symbol;Acc:HGNC:8910	1.083691419	1.314045063	15.89186945	6.71E-05	0.002824538
ENSOCUG00000009100	ANKRD23	ankyrin repeat domain 23 	Source:HGNC Symbol;Acc:HGNC:24470	1.212437702	1.213833276	15.86638713	6.80E-05	0.002857742
ENSOCUG00000027186	STYXL1	serine/threonine/tyrosine interacting like 1 	Source:HGNC Symbol;Acc:HGNC:18165	3.449151783	0.288916546	15.83339767	6.92E-05	0.002902842
ENSOCUG00000025053				2.442205719	-1.383236685	15.81747888	6.98E-05	0.002922185
ENSOCUG00000005770	MFSD13A	major facilitator superfamily domain containing 13A 	Source:HGNC Symbol;Acc:HGNC:26196	1.144510199	2.857786215	15.76148704	7.19E-05	0.003004639
ENSOCUG00000016563	DYNLL2	dynein light chain LC8-type 2 	Source:HGNC Symbol;Acc:HGNC:24596	0.588486556	4.780206126	15.75027144	7.23E-05	0.003017174
ENSOCUG00000009143	CCNE1	cyclin E1 	Source:HGNC Symbol;Acc:HGNC:1589	-1.231186982	0.801999689	15.69970393	7.42E-05	0.003091845
ENSOCUG00000024302	LGALS1	galectin 1 	Source:HGNC Symbol;Acc:HGNC:6561	-1.072542994	4.197111036	15.69736627	7.43E-05	0.003091845
ENSOCUG00000008838	SLC27A4	solute carrier family 27 member 4 	Source:HGNC Symbol;Acc:HGNC:10998	0.644789904	5.659959254	15.68080918	7.50E-05	0.003113558
ENSOCUG00000008694	DNAJC12	DnaJ heat shock protein family (Hsp40) member C12 	Source:HGNC Symbol;Acc:HGNC:28908	-1.199621693	6.261772642	15.67047278	7.54E-05	0.003125138
ENSOCUG00000004789	NSL1	"NSL1, MIS12 kinetochore complex component "	Source:HGNC Symbol;Acc:HGNC:24548	-1.031551673	0.481723613	15.59750847	7.84E-05	0.003242395
ENSOCUG00000006748	HEXIM1	hexamethylene bisacetamide inducible 1 	Source:HGNC Symbol;Acc:HGNC:24953	0.8028919	4.748778184	15.58378332	7.89E-05	0.003260317
ENSOCUG00000002868	GCA	grancalcin 	Source:HGNC Symbol;Acc:HGNC:15990	-1.039232978	1.696035491	15.57770659	7.92E-05	0.003260772
ENSOCUG00000001813	ARG1	arginase 1 	Source:HGNC Symbol;Acc:HGNC:663	1.152182563	9.181849082	15.57693141	7.92E-05	0.003260772
ENSOCUG00000025719				0.464504182	5.786750469	15.56218228	7.98E-05	0.003280604
ENSOCUG00000007279	F11	coagulation factor XI 	Source:HGNC Symbol;Acc:HGNC:3529	1.273138867	6.897214648	15.55727353	8.00E-05	0.003283432
ENSOCUG00000026643				-1.152241889	8.100859084	15.54712604	8.05E-05	0.003295392
ENSOCUG00000003178	SREBF2	sterol regulatory element binding transcription factor 2 	Source:HGNC Symbol;Acc:HGNC:11290	-0.717664036	6.13080384	15.54235897	8.07E-05	0.003298006
ENSOCUG00000017620		"Oryctolagus cuniculus serum amyloid protein A (LOC100009259), mRNA. "	Source:RefSeq mRNA;Acc:NM_001082392	-4.849153947	10.22727881	15.52768171	8.13E-05	0.00331798
ENSOCUG00000014539	KDELC2	KDEL motif containing 2 	Source:HGNC Symbol;Acc:HGNC:28496	-0.849296408	1.799437375	15.50630709	8.22E-05	0.003349934
ENSOCUG00000002086	PRNP	prion protein 	Source:HGNC Symbol;Acc:HGNC:9449	0.910412049	3.293067344	15.49025326	8.29E-05	0.003372702
ENSOCUG00000015480	POLE2	"DNA polymerase epsilon 2, accessory subunit "	Source:HGNC Symbol;Acc:HGNC:9178	-1.739779319	1.204155276	15.4686911	8.39E-05	0.003405546
ENSOCUG00000015267	GPX8	glutathione peroxidase 8 (putative) 	Source:HGNC Symbol;Acc:HGNC:33100	-0.97373825	1.957983658	15.44864112	8.48E-05	0.003435972
ENSOCUG00000004137	PRSS23	"protease, serine 23 "	Source:HGNC Symbol;Acc:HGNC:14370	-0.8392197	3.869270388	15.41042117	8.65E-05	0.003500175
ENSOCUG00000002398	TBC1D8	TBC1 domain family member 8 	Source:HGNC Symbol;Acc:HGNC:17791	-0.761944424	4.433163939	15.39493776	8.72E-05	0.003518608
ENSOCUG00000026421				0.663298098	5.112594156	15.39404652	8.73E-05	0.003518608
ENSOCUG00000000678	C9orf3	chromosome 9 open reading frame 3 	Source:HGNC Symbol;Acc:HGNC:1361	-0.976497001	3.06804702	15.37934583	8.79E-05	0.003540059
ENSOCUG00000006118				0.817358929	3.675120598	15.35081045	8.93E-05	0.003587827
ENSOCUG00000008226	FBN2	fibrillin 2 	Source:HGNC Symbol;Acc:HGNC:3604	-1.679322993	0.052392433	15.34303488	8.97E-05	0.003596518
ENSOCUG00000012968	BHLHE22	basic helix-loop-helix family member e22 	Source:HGNC Symbol;Acc:HGNC:11963	1.88170477	-1.07697193	15.33634632	9.00E-05	0.003603166
ENSOCUG00000012078		PAPS synthase 2  	Source:RefSeq peptide;Acc:NP_001075642	1.28696953	6.349493564	15.33271737	9.01E-05	0.003603996
ENSOCUG00000012120	SPARC	secreted protein acidic and cysteine rich 	Source:HGNC Symbol;Acc:HGNC:11219	-0.671500929	7.805277611	15.32092459	9.07E-05	0.003620447
ENSOCUG00000029082				-1.065086816	10.41875838	15.31051695	9.12E-05	0.00363432
ENSOCUG00000015887	WSCD2	WSC domain containing 2 	Source:HGNC Symbol;Acc:HGNC:29117	-0.765663636	2.313268905	15.27786094	9.28E-05	0.00369148
ENSOCUG00000001488	IRAK1BP1	interleukin 1 receptor associated kinase 1 binding protein 1 	Source:HGNC Symbol;Acc:HGNC:17368	-1.080464126	0.81008473	15.27108477	9.31E-05	0.003698531
ENSOCUG00000017076		translation initiation factor eIF-2B subunit delta  	Source:RefSeq peptide;Acc:NP_001076241	0.58985605	4.332931495	15.26187331	9.36E-05	0.003710387
ENSOCUG00000003479	CD34	CD34 molecule 	Source:HGNC Symbol;Acc:HGNC:1662	-1.556986572	0.079068083	15.25498773	9.39E-05	0.00371771
ENSOCUG00000013772	TUBD1	tubulin delta 1 	Source:HGNC Symbol;Acc:HGNC:16811	-1.447594806	-0.38223515	15.2337039	9.50E-05	0.003753566
ENSOCUG00000012500	CFAP100	cilia and flagella associated protein 100 	Source:HGNC Symbol;Acc:HGNC:26842	4.553059716	-1.87087349	15.18170642	9.76E-05	0.003851925
ENSOCUG00000008133		histone H2A.V  	Source:RefSeq peptide;Acc:NP_001164412	-0.810347662	5.418958877	15.15648749	9.90E-05	0.003894117
ENSOCUG00000023983				2.600966701	-2.260323858	15.15449608	9.91E-05	0.003894117
ENSOCUG00000023193				1.314887188	1.252095761	15.15171907	9.92E-05	0.003894117
ENSOCUG00000003596	GDE1	glycerophosphodiester phosphodiesterase 1 	Source:HGNC Symbol;Acc:HGNC:29644	-0.955067573	1.320837835	15.14807005	9.94E-05	0.003895191
ENSOCUG00000012931	DGAT1	diacylglycerol O-acyltransferase 1 	Source:HGNC Symbol;Acc:HGNC:2843	0.713266731	5.629593743	15.11810165	0.00010099	0.003950973
ENSOCUG00000010331	FAM92A	family with sequence similarity 92 member A 	Source:HGNC Symbol;Acc:HGNC:30452	-0.822693864	4.466226779	15.0680646	0.000103703	0.004044492
ENSOCUG00000011816	HPD	4-hydroxyphenylpyruvate dioxygenase 	Source:HGNC Symbol;Acc:HGNC:5147	0.843791925	11.6590342	15.06771056	0.000103722	0.004044492
ENSOCUG00000009330	FMO5	flavin containing monooxygenase 5 	Source:HGNC Symbol;Acc:HGNC:3773	0.757596351	8.430744236	15.05745704	0.000104287	0.004052159
ENSOCUG00000017924	MME	membrane metalloendopeptidase 	Source:HGNC Symbol;Acc:HGNC:7154	-1.46013899	6.797865839	15.05499218	0.000104424	0.004052159
ENSOCUG00000027465	ICK	intestinal cell kinase 	Source:HGNC Symbol;Acc:HGNC:21219	0.779980606	5.617662465	15.05482988	0.000104433	0.004052159
ENSOCUG00000010196				-1.312483957	-0.04710614	15.03834318	0.000105349	0.00408102
ENSOCUG00000022666				0.97258395	4.557647766	15.02719788	0.000105973	0.004098483
ENSOCUG00000011938	TCTN1	tectonic family member 1 	Source:HGNC Symbol;Acc:HGNC:26113	-0.639801292	3.290632814	15.0219093	0.00010627	0.004103279
ENSOCUG00000008980	BAHD1	bromo adjacent homology domain containing 1 	Source:HGNC Symbol;Acc:HGNC:29153	0.573229335	4.548789116	15.00498501	0.000107228	0.0041335
ENSOCUG00000004987	WDHD1	WD repeat and HMG-box DNA binding protein 1 	Source:HGNC Symbol;Acc:HGNC:23170	-1.226913628	2.603395758	14.98490669	0.000108375	0.004170922
ENSOCUG00000028069				1.945065171	-0.39910308	14.97875748	0.000108728	0.004177743
ENSOCUG00000005398	CCNE2	cyclin E2 	Source:HGNC Symbol;Acc:HGNC:1590	-1.964741647	1.094601234	14.97347543	0.000109033	0.004178259
ENSOCUG00000013175	FBLN5	fibulin 5 	Source:HGNC Symbol;Acc:HGNC:3602	-0.843479936	3.63440096	14.97240774	0.000109095	0.004178259
ENSOCUG00000007442	KCNG4	potassium voltage-gated channel modifier subfamily G member 4 	Source:HGNC Symbol;Acc:HGNC:19697	-4.592657822	-2.448544608	14.96790402	0.000109355	0.004181477
ENSOCUG00000009918	SCARA3	scavenger receptor class A member 3 	Source:HGNC Symbol;Acc:HGNC:19000	-1.352841252	1.192144975	14.9418658	0.000110875	0.004232744
ENSOCUG00000026666				3.186215312	-2.412394449	14.92039453	0.000112144	0.004274296
ENSOCUG00000000650	RERG	RAS like estrogen regulated growth inhibitor 	Source:HGNC Symbol;Acc:HGNC:15980	-1.044916063	1.911809567	14.91717552	0.000112336	0.004274712
ENSOCUG00000003202	TRIOBP	TRIO and F-actin binding protein 	Source:HGNC Symbol;Acc:HGNC:17009	-0.691422661	3.860331767	14.90963241	0.000112786	0.004284949
ENSOCUG00000025268	CST7	cystatin F 	Source:HGNC Symbol;Acc:HGNC:2479	-0.734829551	7.029052399	14.90434744	0.000113102	0.004286818
ENSOCUG00000015210	MLX	"MLX, MAX dimerization protein "	Source:HGNC Symbol;Acc:HGNC:11645	0.46049427	4.377368417	14.90276333	0.000113197	0.004286818
ENSOCUG00000029574	CYP2F1	cytochrome P450 family 2 subfamily F member 1 	Source:HGNC Symbol;Acc:HGNC:2632	6.117266871	-2.330996878	14.89883001	0.000113433	0.004288903
ENSOCUG00000023976				-1.284594387	1.020646408	14.8827258	0.000114406	0.004315322
ENSOCUG00000009213	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase 	Source:HGNC Symbol;Acc:HGNC:30042	0.802703214	4.316647737	14.88028474	0.000114554	0.004315322
ENSOCUG00000016769	FAM65C	family with sequence similarity 65 member C 	Source:HGNC Symbol;Acc:HGNC:16168	1.157828222	3.030785789	14.87822718	0.000114679	0.004315322
ENSOCUG00000011382				-1.192197565	5.964540306	14.86317528	0.000115598	0.00434299
ENSOCUG00000016326	SMURF1	SMAD specific E3 ubiquitin protein ligase 1 	Source:HGNC Symbol;Acc:HGNC:16807	0.57538579	5.355010039	14.85843707	0.000115889	0.004347013
ENSOCUG00000009412	MICALL1	MICAL like 1 	Source:HGNC Symbol;Acc:HGNC:29804	0.82449882	3.780243144	14.84519463	0.000116705	0.004370714
ENSOCUG00000013969	BLM	Bloom syndrome RecQ like helicase 	Source:HGNC Symbol;Acc:HGNC:1058	-1.60296443	1.123130718	14.80932346	0.000118946	0.004447603
ENSOCUG00000006942	MZB1	marginal zone B and B1 cell specific protein 	Source:HGNC Symbol;Acc:HGNC:30125	1.630681259	0.642699992	14.80466448	0.00011924	0.004451572
ENSOCUG00000026167				-1.179963778	1.18434591	14.79376301	0.000119932	0.004470329
ENSOCUG00000010126	ST3GAL5	"ST3 beta-galactoside alpha-2,3-sialyltransferase 5 "	Source:HGNC Symbol;Acc:HGNC:10872	-1.00752348	5.013302518	14.77519919	0.000121118	0.004507456
ENSOCUG00000016727	NELL2	neural EGFL like 2 	Source:HGNC Symbol;Acc:HGNC:7751	-0.914163774	5.97513362	14.7673569	0.000121623	0.004519136
ENSOCUG00000002439	ACVR1	activin A receptor type 1 	Source:HGNC Symbol;Acc:HGNC:171	-0.548149155	4.387926768	14.7602255	0.000122084	0.00452915
ENSOCUG00000007718	THTPA	thiamine triphosphatase 	Source:HGNC Symbol;Acc:HGNC:18987	0.581397482	3.347680529	14.74199702	0.00012327	0.004565993
ENSOCUG00000000809	CDCA5	cell division cycle associated 5 	Source:HGNC Symbol;Acc:HGNC:14626	-1.566958481	0.24718908	14.69436326	0.000126424	0.004675512
ENSOCUG00000000526	PRCP	prolylcarboxypeptidase 	Source:HGNC Symbol;Acc:HGNC:9344	-0.72874354	4.519135931	14.66792597	0.000128209	0.004727881
ENSOCUG00000011611	SLC2A9	solute carrier family 2 member 9 	Source:HGNC Symbol;Acc:HGNC:13446	0.920594049	4.231605422	14.66748571	0.000128239	0.004727881
ENSOCUG00000017716				1.142581493	11.42033342	14.66049513	0.000128716	0.004738067
ENSOCUG00000011514	MFAP3L	microfibrillar associated protein 3 like 	Source:HGNC Symbol;Acc:HGNC:29083	1.668626404	2.061007658	14.65052873	0.000129398	0.004755791
ENSOCUG00000028037				-1.289105905	2.242791535	14.64615193	0.000129699	0.004759457
ENSOCUG00000007968	ZBTB18	zinc finger and BTB domain containing 18 	Source:HGNC Symbol;Acc:HGNC:13030	-0.856475808	3.13815563	14.63059412	0.000130774	0.004791479
ENSOCUG00000006887	CYP8B1	cytochrome P450 family 8 subfamily B member 1 	Source:HGNC Symbol;Acc:HGNC:2653	0.943302584	7.602923225	14.62097736	0.000131443	0.004808547
ENSOCUG00000005503	SPDL1	spindle apparatus coiled-coil protein 1 	Source:HGNC Symbol;Acc:HGNC:26010	-1.89863437	0.266738931	14.61499979	0.000131861	0.004816379
ENSOCUG00000029530	CENPH	centromere protein H 	Source:HGNC Symbol;Acc:HGNC:17268	-1.171286047	3.240790106	14.60998121	0.000132212	0.004821781
ENSOCUG00000005636				0.823862198	8.128744697	14.60115537	0.000132833	0.004836963
ENSOCUG00000004177	ZSWIM5	zinc finger SWIM-type containing 5 	Source:HGNC Symbol;Acc:HGNC:29299	1.619571675	0.038261567	14.55264686	0.000136297	0.004955476
ENSOCUG00000027787				2.375663143	-2.112575905	14.45479932	0.000143564	0.005211666
ENSOCUG00000002859	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5 	Source:HGNC Symbol;Acc:HGNC:221	-1.902504609	-1.14524699	14.43882547	0.000144786	0.005248006
ENSOCUG00000016964	MGP	matrix Gla protein 	Source:HGNC Symbol;Acc:HGNC:7060	-1.57524523	5.320753897	14.41554405	0.000146587	0.005305161
ENSOCUG00000003441	FAAH	fatty acid amide hydrolase 	Source:HGNC Symbol;Acc:HGNC:3553	0.630262199	5.629598812	14.41113778	0.000146931	0.00530947
ENSOCUG00000009723	BAAT	bile acid-CoA:amino acid N-acyltransferase 	Source:HGNC Symbol;Acc:HGNC:932	1.019333158	8.369857793	14.39402529	0.000148272	0.005345767
ENSOCUG00000028066				1.85713229	-1.536587979	14.39256699	0.000148387	0.005345767
ENSOCUG00000010198	TPM2	tropomyosin 2 (beta) 	Source:HGNC Symbol;Acc:HGNC:12011	-1.521300013	2.450886553	14.37713905	0.000149608	0.005374293
ENSOCUG00000015909	HBEGF	heparin binding EGF like growth factor 	Source:HGNC Symbol;Acc:HGNC:3059	-1.231361474	4.455213896	14.37682232	0.000149633	0.005374293
ENSOCUG00000009424	LAMA1	laminin subunit alpha 1 	Source:HGNC Symbol;Acc:HGNC:6481	-0.989106905	3.726928861	14.35253404	0.000151576	0.005435821
ENSOCUG00000025112				5.620036112	-0.55764306	14.34113028	0.000152496	0.005460572
ENSOCUG00000005985	CLU	clusterin 	Source:HGNC Symbol;Acc:HGNC:2095	2.240314313	6.150026709	14.30942458	0.000155086	0.005527075
ENSOCUG00000008433	REEP2	receptor accessory protein 2 	Source:HGNC Symbol;Acc:HGNC:17975	0.890170573	3.729008364	14.30816157	0.000155191	0.005527075
ENSOCUG00000007068	CNBD2	cyclic nucleotide binding domain containing 2 	Source:HGNC Symbol;Acc:HGNC:16145	1.763144793	0.714172669	14.30530283	0.000155426	0.005527075
ENSOCUG00000016289	HPGD	hydroxyprostaglandin dehydrogenase 15-(NAD) 	Source:HGNC Symbol;Acc:HGNC:5154	-0.709733955	3.827780001	14.30483142	0.000155465	0.005527075
ENSOCUG00000029723				0.957727757	6.953908998	14.30415487	0.000155521	0.005527075
ENSOCUG00000021619	MAFB	MAF bZIP transcription factor B 	Source:HGNC Symbol;Acc:HGNC:6408	1.16806716	3.382620497	14.29737706	0.000156082	0.005538696
ENSOCUG00000006029	A2M	alpha-2-macroglobulin 	Source:HGNC Symbol;Acc:HGNC:7	-0.928514411	11.26360141	14.28512082	0.000157102	0.005566531
ENSOCUG00000001844	PYCR1	pyrroline-5-carboxylate reductase 1 	Source:HGNC Symbol;Acc:HGNC:9721	-2.622514338	-1.528400389	14.24334584	0.000160628	0.005682956
ENSOCUG00000022370	PAIP2B	poly(A) binding protein interacting protein 2B 	Source:HGNC Symbol;Acc:HGNC:29200	0.943368407	2.589811761	14.24039366	0.00016088	0.005683382
ENSOCUG00000025190	LRRC58	leucine rich repeat containing 58 	Source:HGNC Symbol;Acc:HGNC:26968	1.641931541	2.463655026	14.20611224	0.000163837	0.005779238
ENSOCUG00000021999				0.471132718	4.617127872	14.19119832	0.000165141	0.005816557
ENSOCUG00000012087	EFHC1	EF-hand domain containing 1 	Source:HGNC Symbol;Acc:HGNC:16406	-1.744045993	-0.657618776	14.18063183	0.000166071	0.005840622
ENSOCUG00000011126	HPSE	heparanase 	Source:HGNC Symbol;Acc:HGNC:5164	-0.940490956	2.334352719	14.17762446	0.000166337	0.005841285
ENSOCUG00000005251	INSIG2	insulin induced gene 2 	Source:HGNC Symbol;Acc:HGNC:20452	1.058760896	5.638388052	14.16671181	0.000167304	0.005866559
ENSOCUG00000022231		epithelial membrane protein 1  	Source:RefSeq peptide;Acc:NP_001075826	-1.990530093	-1.317172667	14.15679861	0.000168188	0.005888827
ENSOCUG00000015089	GRASP	general receptor for phosphoinositides 1 associated scaffold protein 	Source:HGNC Symbol;Acc:HGNC:18707	-0.804374883	1.808850921	14.1384931	0.000169833	0.005931929
ENSOCUG00000006167	SERPINA5	serpin family A member 5 	Source:HGNC Symbol;Acc:HGNC:8723	0.63365169	9.496918773	14.137521	0.00016992	0.005931929
ENSOCUG00000003834				1.936445766	-0.961886188	14.11539015	0.000171931	0.005993288
ENSOCUG00000000001	ADH6	alcohol dehydrogenase 6 (class V) 	Source:HGNC Symbol;Acc:HGNC:255	1.936743615	3.567863027	14.07104016	0.000176033	0.006127257
ENSOCUG00000017878	ANXA3	annexin A3 	Source:HGNC Symbol;Acc:HGNC:541	-0.849071119	4.493229253	14.06806295	0.000176312	0.006127952
