ensembl_gene_id	hgnc_symbol	description	source	logFC	logCPM	LR	PValue	FDR
ENSOCUG00000022952	NUCB1	nucleobindin 1 	Source:HGNC Symbol;Acc:HGNC:8043	0.643612325	6.433608421	19.57918951	9.65E-06	0.000221787
ENSOCUG00000013092	IL27	interleukin 27 	Source:HGNC Symbol;Acc:HGNC:19157	3.262141871	-2.327044533	19.57171063	9.69E-06	0.000222441
ENSOCUG00000028108	UBD	ubiquitin D 	Source:HGNC Symbol;Acc:HGNC:18795	2.713953338	0.860867355	19.56982975	9.70E-06	0.000222445
ENSOCUG00000027757	CMTM3	CKLF like MARVEL transmembrane domain containing 3 	Source:HGNC Symbol;Acc:HGNC:19174	-1.020429579	2.267658992	19.53974852	9.85E-06	0.000225756
ENSOCUG00000014916	SEMA4B	semaphorin 4B 	Source:HGNC Symbol;Acc:HGNC:10730	0.822619644	4.801967849	19.53342901	9.89E-06	0.000226285
ENSOCUG00000023075				1.532084361	3.013504027	19.51394773	9.99E-06	0.000228208
ENSOCUG00000006357	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12 	Source:HGNC Symbol;Acc:HGNC:14605	0.965801302	4.167769237	19.51357275	9.99E-06	0.000228208
ENSOCUG00000008225	LACTB2	lactamase beta 2 	Source:HGNC Symbol;Acc:HGNC:18512	-1.07255854	7.523308957	19.50436497	1.00E-05	0.000229008
ENSOCUG00000001524				-1.358078724	1.74339839	19.50320491	1.00E-05	0.000229008
ENSOCUG00000004547	SAR1A	secretion associated Ras related GTPase 1A 	Source:HGNC Symbol;Acc:HGNC:10534	0.81929451	5.043690036	19.48318909	1.01E-05	0.000231197
ENSOCUG00000000776	LEMD3	LEM domain containing 3 	Source:HGNC Symbol;Acc:HGNC:28887	1.042041687	2.998252727	19.4724003	1.02E-05	0.000232071
ENSOCUG00000013327	FAM175A	family with sequence similarity 175 member A 	Source:HGNC Symbol;Acc:HGNC:25829	-1.002245342	2.775894931	19.47231562	1.02E-05	0.000232071
ENSOCUG00000004906	ACTR2	ARP2 actin related protein 2 homolog 	Source:HGNC Symbol;Acc:HGNC:169	0.830206349	6.510016438	19.46365993	1.03E-05	0.000232901
ENSOCUG00000003430	HSPBAP1	HSPB1 associated protein 1 	Source:HGNC Symbol;Acc:HGNC:16389	-1.103761714	2.286268487	19.44807954	1.03E-05	0.000234583
ENSOCUG00000008651	ITM2A	integral membrane protein 2A 	Source:HGNC Symbol;Acc:HGNC:6173	-1.361684499	3.084485685	19.44265854	1.04E-05	0.000235025
ENSOCUG00000003298				0.969937966	3.615064273	19.43011261	1.04E-05	0.000236347
ENSOCUG00000001914	ORAI1	ORAI calcium release-activated calcium modulator 1 	Source:HGNC Symbol;Acc:HGNC:25896	-0.977064743	4.483392894	19.40832143	1.06E-05	0.000238831
ENSOCUG00000015242	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha 	Source:HGNC Symbol;Acc:HGNC:8994	0.85015238	3.118080459	19.39382175	1.06E-05	0.000240421
ENSOCUG00000002119	VNN2	vanin 2 	Source:HGNC Symbol;Acc:HGNC:12706	2.108854609	-0.114142016	19.38131208	1.07E-05	0.00024177
ENSOCUG00000016347	PHOSPHO1	phosphoethanolamine/phosphocholine phosphatase 	Source:HGNC Symbol;Acc:HGNC:16815	-1.692899218	1.29169194	19.36885846	1.08E-05	0.00024312
ENSOCUG00000007411	PRKD3	protein kinase D3 	Source:HGNC Symbol;Acc:HGNC:9408	1.152947539	4.784140683	19.35774472	1.08E-05	0.000244306
ENSOCUG00000027088	PPP2R2A	protein phosphatase 2 regulatory subunit Balpha 	Source:HGNC Symbol;Acc:HGNC:9304	0.566243297	5.224665495	19.35199088	1.09E-05	0.000244677
ENSOCUG00000013796	GCLM	glutamate-cysteine ligase modifier subunit 	Source:HGNC Symbol;Acc:HGNC:4312	-0.775917336	5.807626908	19.35121749	1.09E-05	0.000244677
ENSOCUG00000009244	THBS4	thrombospondin 4 	Source:HGNC Symbol;Acc:HGNC:11788	3.826632638	0.584415248	19.34937201	1.09E-05	0.000244681
ENSOCUG00000015790	KIF20A	kinesin family member 20A 	Source:HGNC Symbol;Acc:HGNC:9787	-2.148370576	2.11275039	19.32740013	1.10E-05	0.000247278
ENSOCUG00000008785	IGF2R	insulin like growth factor 2 receptor 	Source:HGNC Symbol;Acc:HGNC:5467	1.047407655	5.585672368	19.30985959	1.11E-05	0.000249323
ENSOCUG00000002106	TDP1	tyrosyl-DNA phosphodiesterase 1 	Source:HGNC Symbol;Acc:HGNC:18884	-0.937418963	2.951142082	19.30542397	1.11E-05	0.000249666
ENSOCUG00000011012	HABP2	hyaluronan binding protein 2 	Source:HGNC Symbol;Acc:HGNC:4798	0.70417722	7.60782366	19.28620906	1.13E-05	0.000251953
ENSOCUG00000014260	TACO1	translational activator of cytochrome c oxidase I 	Source:HGNC Symbol;Acc:HGNC:24316	1.259420176	1.493284432	19.28180954	1.13E-05	0.000252296
ENSOCUG00000012740	N4BP1	NEDD4 binding protein 1 	Source:HGNC Symbol;Acc:HGNC:29850	0.809655231	4.526162795	19.25538806	1.14E-05	0.000255397
ENSOCUG00000013567	GRN	granulin precursor 	Source:HGNC Symbol;Acc:HGNC:4601	0.881545894	7.74799018	19.25487643	1.14E-05	0.000255397
ENSOCUG00000013992	TSPAN15	tetraspanin 15 	Source:HGNC Symbol;Acc:HGNC:23298	-0.833884752	3.317837609	19.24416936	1.15E-05	0.000256591
ENSOCUG00000019570				-5.55653471	-1.907658121	19.22755109	1.16E-05	0.000258591
ENSOCUG00000020917	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1 	Source:HGNC Symbol;Acc:HGNC:30034	0.787581948	5.372361224	19.22017122	1.16E-05	0.000259348
ENSOCUG00000017181	PKMYT1	"protein kinase, membrane associated tyrosine/threonine 1 "	Source:HGNC Symbol;Acc:HGNC:29650	-1.903871411	0.468548896	19.19185287	1.18E-05	0.000262977
ENSOCUG00000021965	TMEM150C	transmembrane protein 150C 	Source:HGNC Symbol;Acc:HGNC:37263	1.100085326	2.498572509	19.18422915	1.19E-05	0.000263781
ENSOCUG00000005986				-1.00902395	4.015720944	19.17657524	1.19E-05	0.000264484
ENSOCUG00000027669	B9D1	B9 domain containing 1 	Source:HGNC Symbol;Acc:HGNC:24123	-1.136203888	1.513191022	19.17557283	1.19E-05	0.000264484
ENSOCUG00000015057	MPEG1	macrophage expressed 1 	Source:HGNC Symbol;Acc:HGNC:29619	1.698943914	4.903745449	19.1703152	1.20E-05	0.000264965
ENSOCUG00000016767	ANAPC16	anaphase promoting complex subunit 16 	Source:HGNC Symbol;Acc:HGNC:26976	-0.88895417	5.181725841	19.11954266	1.23E-05	0.000271853
ENSOCUG00000002259	MPZL1	myelin protein zero like 1 	Source:HGNC Symbol;Acc:HGNC:7226	-0.91089862	4.199629015	19.10908665	1.23E-05	0.000273091
ENSOCUG00000015480	POLE2	"DNA polymerase epsilon 2, accessory subunit "	Source:HGNC Symbol;Acc:HGNC:9178	-2.162551891	1.204155276	19.10139072	1.24E-05	0.000273938
ENSOCUG00000024328				3.025171676	-1.493997274	19.0738308	1.26E-05	0.000277664
ENSOCUG00000008578	DYNLRB2	dynein light chain roadblock-type 2 	Source:HGNC Symbol;Acc:HGNC:15467	-1.238399427	1.802041303	19.07065722	1.26E-05	0.000277867
ENSOCUG00000006573	SCAMP5	secretory carrier membrane protein 5 	Source:HGNC Symbol;Acc:HGNC:30386	-1.106159111	2.473695618	19.04948641	1.27E-05	0.000280705
ENSOCUG00000001808	SLC12A2	solute carrier family 12 member 2 	Source:HGNC Symbol;Acc:HGNC:10911	1.430019597	2.295276485	19.03641158	1.28E-05	0.000282372
ENSOCUG00000006347	FAM117B	family with sequence similarity 117 member B 	Source:HGNC Symbol;Acc:HGNC:14440	-1.036730126	3.414903867	19.01839575	1.29E-05	0.000284785
ENSOCUG00000022143				0.719268569	4.85141345	18.99233733	1.31E-05	0.000288243
ENSOCUG00000000763	PLA2G7	phospholipase A2 group VII 	Source:HGNC Symbol;Acc:HGNC:9040	-1.059941794	4.687344277	18.99182175	1.31E-05	0.000288243
ENSOCUG00000014029	SETD4	SET domain containing 4 	Source:HGNC Symbol;Acc:HGNC:1258	-1.751864093	5.05308796	18.97081197	1.33E-05	0.000291165
ENSOCUG00000023933				-1.732093827	2.125309058	18.96645508	1.33E-05	0.00029156
ENSOCUG00000002127	ZNF800	zinc finger protein 800 	Source:HGNC Symbol;Acc:HGNC:27267	0.933752	2.882418135	18.94990469	1.34E-05	0.000293828
ENSOCUG00000003076	CALCB	calcitonin related polypeptide beta 	Source:HGNC Symbol;Acc:HGNC:1438	5.800080775	-1.137016479	18.92320275	1.36E-05	0.000297694
ENSOCUG00000008765	CKAP2L	cytoskeleton associated protein 2 like 	Source:HGNC Symbol;Acc:HGNC:26877	-2.718197538	1.433554321	18.91597121	1.37E-05	0.000298549
ENSOCUG00000024883				2.987009089	2.584679969	18.90989462	1.37E-05	0.000299225
ENSOCUG00000022076				-3.225996192	-1.093093935	18.90341154	1.38E-05	0.000299742
ENSOCUG00000012451	EIF2AK3	eukaryotic translation initiation factor 2 alpha kinase 3 	Source:HGNC Symbol;Acc:HGNC:3255	1.059081531	4.028829607	18.90292843	1.38E-05	0.000299742
ENSOCUG00000003968				0.965030113	4.686721172	18.90133126	1.38E-05	0.000299742
ENSOCUG00000026759				-0.92210742	2.965028768	18.89782703	1.38E-05	0.000300017
ENSOCUG00000028094	PRC1	protein regulator of cytokinesis 1 	Source:HGNC Symbol;Acc:HGNC:9341	-1.348646598	4.567425029	18.88555847	1.39E-05	0.000301675
ENSOCUG00000029746	ZNF16	zinc finger protein 16 	Source:HGNC Symbol;Acc:HGNC:12947	-0.842706159	2.585667558	18.87874856	1.39E-05	0.000302476
ENSOCUG00000003050	POLR3C	RNA polymerase III subunit C 	Source:HGNC Symbol;Acc:HGNC:30076	-0.827249617	4.119184317	18.87126988	1.40E-05	0.000303386
ENSOCUG00000010468	CSTF2	cleavage stimulation factor subunit 2 	Source:HGNC Symbol;Acc:HGNC:2484	0.68261593	2.850714718	18.85514478	1.41E-05	0.000305682
ENSOCUG00000008668	MVP	major vault protein 	Source:HGNC Symbol;Acc:HGNC:7531	0.977601004	5.572647869	18.84361155	1.42E-05	0.00030722
ENSOCUG00000000051	DMXL1	Dmx like 1 	Source:HGNC Symbol;Acc:HGNC:2937	1.290483662	4.303609204	18.84208118	1.42E-05	0.00030722
ENSOCUG00000016650	DEPDC1B	DEP domain containing 1B 	Source:HGNC Symbol;Acc:HGNC:24902	-2.656780196	-0.301766433	18.83614274	1.42E-05	0.000307896
ENSOCUG00000025516	NAP1L3	nucleosome assembly protein 1 like 3 	Source:HGNC Symbol;Acc:HGNC:7639	-2.006788028	-0.542516519	18.83080025	1.43E-05	0.000308339
ENSOCUG00000015655				0.815242426	3.839228607	18.82991865	1.43E-05	0.000308339
ENSOCUG00000003505				1.091608035	1.08091766	18.82563612	1.43E-05	0.000308751
ENSOCUG00000002332	ELMOD3	ELMO domain containing 3 	Source:HGNC Symbol;Acc:HGNC:26158	-1.000922545	4.644544743	18.81949126	1.44E-05	0.000309185
ENSOCUG00000015886	YTHDC1	YTH domain containing 1 	Source:HGNC Symbol;Acc:HGNC:30626	0.773154964	4.820245575	18.81948349	1.44E-05	0.000309185
ENSOCUG00000013550	USF3	upstream transcription factor family member 3 	Source:HGNC Symbol;Acc:HGNC:30494	2.109091481	2.232526712	18.80895723	1.44E-05	0.000310468
ENSOCUG00000008015				3.274144362	0.356765613	18.80812217	1.45E-05	0.000310468
ENSOCUG00000009115				0.781682267	4.005511069	18.80188741	1.45E-05	0.000311202
ENSOCUG00000001328	VPS13A	vacuolar protein sorting 13 homolog A 	Source:HGNC Symbol;Acc:HGNC:1908	1.295220993	3.843855651	18.74736281	1.49E-05	0.000319938
ENSOCUG00000001604				1.151894073	1.146293961	18.7231788	1.51E-05	0.000323728
ENSOCUG00000014877				-1.567844259	3.61061729	18.70035259	1.53E-05	0.00032733
ENSOCUG00000023107				-4.116761335	0.456642241	18.69188512	1.54E-05	0.00032849
ENSOCUG00000001286	HSBP1	heat shock factor binding protein 1 	Source:HGNC Symbol;Acc:HGNC:5203	-0.943537459	5.698709011	18.66886313	1.56E-05	0.00033218
ENSOCUG00000029682				0.853713417	10.09606811	18.65361486	1.57E-05	0.000334546
ENSOCUG00000008635				-1.010014364	2.689155226	18.64497176	1.57E-05	0.000335763
ENSOCUG00000000570	APEX2	apurinic/apyrimidinic endodeoxyribonuclease 2 	Source:HGNC Symbol;Acc:HGNC:17889	0.808838717	2.590633605	18.63953351	1.58E-05	0.000336419
ENSOCUG00000023433	ITSN2	intersectin 2 	Source:HGNC Symbol;Acc:HGNC:6184	0.928309747	4.902227973	18.63451031	1.58E-05	0.000337003
ENSOCUG00000003015	IMPDH1	inosine monophosphate dehydrogenase 1 	Source:HGNC Symbol;Acc:HGNC:6052	-1.220011455	2.368880743	18.63062205	1.59E-05	0.000337261
ENSOCUG00000015417	CSTF3	cleavage stimulation factor subunit 3 	Source:HGNC Symbol;Acc:HGNC:2485	0.724055826	4.557847882	18.62846986	1.59E-05	0.000337261
ENSOCUG00000005111	N4BP2	NEDD4 binding protein 2 	Source:HGNC Symbol;Acc:HGNC:29851	1.397547074	3.179441664	18.62791318	1.59E-05	0.000337261
ENSOCUG00000000718	SLC1A2	solute carrier family 1 member 2 	Source:HGNC Symbol;Acc:HGNC:10940	1.41974304	4.320193031	18.62424859	1.59E-05	0.000337562
ENSOCUG00000008741	RNF135	ring finger protein 135 	Source:HGNC Symbol;Acc:HGNC:21158	-1.063637034	2.88760239	18.62279901	1.59E-05	0.000337562
ENSOCUG00000008383				-0.821976952	5.021442409	18.61073955	1.60E-05	0.000339289
ENSOCUG00000013383	RTN4IP1	reticulon 4 interacting protein 1 	Source:HGNC Symbol;Acc:HGNC:18647	-1.109963672	2.739114595	18.60827378	1.61E-05	0.000339289
ENSOCUG00000014753	TMEM218	transmembrane protein 218 	Source:HGNC Symbol;Acc:HGNC:27344	-0.832514297	4.41990623	18.60649594	1.61E-05	0.000339289
ENSOCUG00000004473	HYLS1	"HYLS1, centriolar and ciliogenesis associated "	Source:HGNC Symbol;Acc:HGNC:26558	-1.834002627	2.081229671	18.60625725	1.61E-05	0.000339289
ENSOCUG00000015650	TBC1D15	TBC1 domain family member 15 	Source:HGNC Symbol;Acc:HGNC:25694	0.827106075	4.528478155	18.58512855	1.62E-05	0.000342667
ENSOCUG00000000784	NR4A2	nuclear receptor subfamily 4 group A member 2 	Source:HGNC Symbol;Acc:HGNC:7981	1.926531149	1.771062442	18.58397252	1.63E-05	0.000342667
ENSOCUG00000017335	CNTROB	"centrobin, centriole duplication and spindle assembly protein "	Source:HGNC Symbol;Acc:HGNC:29616	-1.048124343	3.91941319	18.57648351	1.63E-05	0.000343709
ENSOCUG00000007187	IRS1	insulin receptor substrate 1 	Source:HGNC Symbol;Acc:HGNC:6125	1.228022672	3.909121305	18.57227118	1.64E-05	0.000344164
ENSOCUG00000002873	MAPK8	mitogen-activated protein kinase 8 	Source:HGNC Symbol;Acc:HGNC:6881	1.018938312	3.294704872	18.56599072	1.64E-05	0.000344993
ENSOCUG00000004505	CCDC77	coiled-coil domain containing 77 	Source:HGNC Symbol;Acc:HGNC:28203	-1.496388387	1.741534211	18.56272921	1.64E-05	0.000345277
ENSOCUG00000014011	GRIP1	glutamate receptor interacting protein 1 	Source:HGNC Symbol;Acc:HGNC:18708	-2.418624001	-0.85735932	18.56057049	1.65E-05	0.000345362
ENSOCUG00000029734				-1.375031981	3.304654969	18.54051121	1.66E-05	0.000348706
ENSOCUG00000003875	DONSON	downstream neighbor of SON 	Source:HGNC Symbol;Acc:HGNC:2993	-0.832417538	3.505028533	18.53796705	1.67E-05	0.000348863
ENSOCUG00000003231	TBC1D14	TBC1 domain family member 14 	Source:HGNC Symbol;Acc:HGNC:29246	0.731613046	5.165069371	18.52886291	1.67E-05	0.000350223
ENSOCUG00000001036	CFHR5	complement factor H related 5 	Source:HGNC Symbol;Acc:HGNC:24668	1.6163962	6.370201193	18.52067647	1.68E-05	0.00035142
ENSOCUG00000002325	ZNF609	zinc finger protein 609 	Source:HGNC Symbol;Acc:HGNC:29003	1.164360266	4.417373606	18.51732663	1.68E-05	0.000351727
ENSOCUG00000029627	BTBD18	BTB domain containing 18 	Source:HGNC Symbol;Acc:HGNC:37214	-1.239860178	3.467782831	18.50685261	1.69E-05	0.000353354
ENSOCUG00000026870				2.623697528	-2.318609893	18.50441334	1.70E-05	0.000353495
ENSOCUG00000021509	CCDC102A	coiled-coil domain containing 102A 	Source:HGNC Symbol;Acc:HGNC:28097	-1.176764643	1.437377638	18.49096728	1.71E-05	0.000355684
ENSOCUG00000014069	ZNF507	zinc finger protein 507 	Source:HGNC Symbol;Acc:HGNC:23783	0.924949122	5.020386392	18.48886023	1.71E-05	0.000355693
ENSOCUG00000014248	CYB5R3	cytochrome b5 reductase 3 	Source:HGNC Symbol;Acc:HGNC:2873	-0.985177541	7.459421903	18.48756743	1.71E-05	0.000355693
ENSOCUG00000027932	STX10	syntaxin 10 	Source:HGNC Symbol;Acc:HGNC:11428	-0.960461797	3.68655887	18.47677167	1.72E-05	0.000357399
ENSOCUG00000001337	PARM1	prostate androgen-regulated mucin-like protein 1 	Source:HGNC Symbol;Acc:HGNC:24536	2.572713926	-0.902671609	18.47059331	1.73E-05	0.000358245
ENSOCUG00000013413	ERLIN2	ER lipid raft associated 2 	Source:HGNC Symbol;Acc:HGNC:1356	0.838073131	4.637335718	18.46319606	1.73E-05	0.000359323
ENSOCUG00000016712	DNER	delta/notch like EGF repeat containing 	Source:HGNC Symbol;Acc:HGNC:24456	2.950148221	0.920779864	18.45581704	1.74E-05	0.000360401
ENSOCUG00000006144				-2.037508077	-0.264079104	18.44852741	1.75E-05	0.0003612
ENSOCUG00000004939	ATP2B2	ATPase plasma membrane Ca2+ transporting 2 	Source:HGNC Symbol;Acc:HGNC:815	0.830836177	4.345204711	18.44826484	1.75E-05	0.0003612
ENSOCUG00000014074	DST	dystonin 	Source:HGNC Symbol;Acc:HGNC:1090	1.71071053	4.943813536	18.44566346	1.75E-05	0.000361377
ENSOCUG00000008338				1.044490849	11.39674885	18.41360833	1.78E-05	0.000367187
ENSOCUG00000010731	ARHGEF11	Rho guanine nucleotide exchange factor 11 	Source:HGNC Symbol;Acc:HGNC:14580	0.844116883	4.229025975	18.40408292	1.79E-05	0.000368705
ENSOCUG00000014076	DGKB	diacylglycerol kinase beta 	Source:HGNC Symbol;Acc:HGNC:2850	3.126713287	-0.472765579	18.38907528	1.80E-05	0.000371297
ENSOCUG00000026148	KBTBD8	kelch repeat and BTB domain containing 8 	Source:HGNC Symbol;Acc:HGNC:30691	1.629121272	-0.017828347	18.38410073	1.81E-05	0.000371944
ENSOCUG00000002595	ANKRD33B	ankyrin repeat domain 33B 	Source:HGNC Symbol;Acc:HGNC:35240	2.825454841	-2.251879103	18.37639009	1.81E-05	0.000373127
ENSOCUG00000026872				1.492118287	3.148945019	18.36934276	1.82E-05	0.000374185
ENSOCUG00000003274	OIP5	Opa interacting protein 5 	Source:HGNC Symbol;Acc:HGNC:20300	-2.619820845	-1.090725084	18.36665119	1.82E-05	0.000374388
ENSOCUG00000009998	SGMS2	sphingomyelin synthase 2 	Source:HGNC Symbol;Acc:HGNC:28395	1.081032948	5.706005828	18.33909073	1.85E-05	0.000379514
ENSOCUG00000009161	MSX2	msh homeobox 2 	Source:HGNC Symbol;Acc:HGNC:7392	-2.230454593	0.68491022	18.31670434	1.87E-05	0.000383482
ENSOCUG00000003581	WWC1	WW and C2 domain containing 1 	Source:HGNC Symbol;Acc:HGNC:29435	0.758900632	4.542914161	18.31597207	1.87E-05	0.000383482
ENSOCUG00000008721	HLA-DPB1	"major histocompatibility complex, class II, DP beta 1 "	Source:HGNC Symbol;Acc:HGNC:4940	-2.870798061	-0.46927755	18.2976675	1.89E-05	0.00038685
ENSOCUG00000003097				0.766328884	5.604720974	18.2873679	1.90E-05	0.000388611
ENSOCUG00000010056	CYP1A2	cytochrome P450 family 1 subfamily A member 2 	Source:HGNC Symbol;Acc:HGNC:2596	1.893222737	11.64262042	18.27479651	1.91E-05	0.000390846
ENSOCUG00000010159				-1.429190216	3.757627882	18.27012523	1.92E-05	0.000391316
ENSOCUG00000009999	KIAA1522	KIAA1522 	Source:HGNC Symbol;Acc:HGNC:29301	1.883344694	2.693270992	18.26922138	1.92E-05	0.000391316
ENSOCUG00000005276	NF2	neurofibromin 2 	Source:HGNC Symbol;Acc:HGNC:7773	0.65305016	3.534097284	18.26275686	1.92E-05	0.000392109
ENSOCUG00000023974	PLP2	proteolipid protein 2 	Source:HGNC Symbol;Acc:HGNC:9087	-1.286800849	1.350793633	18.26208058	1.93E-05	0.000392109
ENSOCUG00000002230	GSTP1	glutathione S-transferase pi 1 	Source:HGNC Symbol;Acc:HGNC:4638	-1.02089999	4.199003782	18.25323988	1.93E-05	0.000393595
ENSOCUG00000012439	ACER2	alkaline ceramidase 2 	Source:HGNC Symbol;Acc:HGNC:23675	1.420197403	2.369978774	18.23394247	1.95E-05	0.000397261
ENSOCUG00000028002				-0.994193983	3.742838328	18.22632224	1.96E-05	0.000398511
ENSOCUG00000013996	LGALS8	galectin 8 	Source:HGNC Symbol;Acc:HGNC:6569	1.466160146	4.465635721	18.21845816	1.97E-05	0.000399563
ENSOCUG00000010321	RAP2C	"RAP2C, member of RAS oncogene family "	Source:HGNC Symbol;Acc:HGNC:21165	1.075987877	3.367961962	18.21803535	1.97E-05	0.000399563
ENSOCUG00000015688				1.920203895	-1.27581882	18.21428711	1.97E-05	0.000399791
ENSOCUG00000014789	AMZ2	archaelysin family metallopeptidase 2 	Source:HGNC Symbol;Acc:HGNC:28041	-0.8203295	5.76100193	18.21368697	1.97E-05	0.000399791
ENSOCUG00000012449	HCLS1	hematopoietic cell-specific Lyn substrate 1 	Source:HGNC Symbol;Acc:HGNC:4844	1.280615173	3.730592646	18.20194318	1.99E-05	0.000401844
ENSOCUG00000029596				3.142208727	-2.371587977	18.20067746	1.99E-05	0.000401844
ENSOCUG00000021896				0.767223156	4.093988273	18.19376743	2.00E-05	0.000402955
ENSOCUG00000008363	VPS37A	"VPS37A, ESCRT-I subunit "	Source:HGNC Symbol;Acc:HGNC:24928	0.709339594	3.374359236	18.19216517	2.00E-05	0.000402955
ENSOCUG00000002703	FOXM1	forkhead box M1 	Source:HGNC Symbol;Acc:HGNC:3818	-2.922274873	0.899433915	18.18815107	2.00E-05	0.000403462
ENSOCUG00000004450	CCNF	cyclin F 	Source:HGNC Symbol;Acc:HGNC:1591	-2.116608882	1.318779852	18.18328478	2.01E-05	0.00040415
ENSOCUG00000011530	PHF2	PHD finger protein 2 	Source:HGNC Symbol;Acc:HGNC:8920	0.875313699	4.149230622	18.18008832	2.01E-05	0.000404484
ENSOCUG00000017960	UBR2	ubiquitin protein ligase E3 component n-recognin 2 	Source:HGNC Symbol;Acc:HGNC:21289	0.812433919	4.556352033	18.17298363	2.02E-05	0.000405651
ENSOCUG00000007212	COQ10A	coenzyme Q10A 	Source:HGNC Symbol;Acc:HGNC:26515	-1.441318763	1.035590651	18.16949707	2.02E-05	0.00040605
ENSOCUG00000010631	PIK3CA	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha "	Source:HGNC Symbol;Acc:HGNC:8975	0.791188997	4.339452843	18.1657039	2.02E-05	0.000406514
ENSOCUG00000017172	HIST1H4A	histone cluster 1 H4 family member a 	Source:HGNC Symbol;Acc:HGNC:4781	1.936689235	-1.07474029	18.16290883	2.03E-05	0.000406766
ENSOCUG00000025217				-2.363831413	-0.193387113	18.15549253	2.04E-05	0.000408007
ENSOCUG00000003818	TRIM44	tripartite motif containing 44 	Source:HGNC Symbol;Acc:HGNC:19016	0.920019389	5.173912773	18.13470141	2.06E-05	0.000412138
ENSOCUG00000011308	MASTL	microtubule associated serine/threonine kinase like 	Source:HGNC Symbol;Acc:HGNC:19042	-1.706119464	2.13634509	18.11759136	2.08E-05	0.000415506
ENSOCUG00000008065				-1.024052847	5.126098489	18.10906675	2.09E-05	0.000417018
ENSOCUG00000011902	MYCBP2	"MYC binding protein 2, E3 ubiquitin protein ligase "	Source:HGNC Symbol;Acc:HGNC:23386	1.172560715	5.197061499	18.10626194	2.09E-05	0.00041728
ENSOCUG00000011923	RSF1	remodeling and spacing factor 1 	Source:HGNC Symbol;Acc:HGNC:18118	1.027490298	2.890182358	18.09998515	2.10E-05	0.000418305
ENSOCUG00000007200	NABP2	nucleic acid binding protein 2 	Source:HGNC Symbol;Acc:HGNC:28412	-0.799431419	3.276535689	18.09493592	2.10E-05	0.000419062
ENSOCUG00000011085	CTSS	cathepsin S 	Source:HGNC Symbol;Acc:HGNC:2545	0.882619191	7.158608382	18.09153684	2.11E-05	0.000419458
ENSOCUG00000005265	NRIP1	nuclear receptor interacting protein 1 	Source:HGNC Symbol;Acc:HGNC:8001	1.622185754	3.666933726	18.0881494	2.11E-05	0.000419851
